participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.drop,participant.single,participant.page_number,participant.oppo_list,participant.payoffs_list,participant.oppo_payoffs_list,participant.nodes_list,participant.oppo_nodes_list,participant.takes_list,participant.oppo_takes_list,participant.order,participant.finished,participant.prolificID,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.name,session.config.return_url,session.config.real_world_currency_per_point,Exp2_Intro.1.player.id_in_group,Exp2_Intro.1.player.role,Exp2_Intro.1.player.payoff,Exp2_Intro.1.player.prolific_id,Exp2_Intro.1.group.id_in_subsession,Exp2_Intro.1.subsession.round_number,Exp2_Section_1.1.player.id_in_group,Exp2_Section_1.1.player.role,Exp2_Section_1.1.player.payoff,Exp2_Section_1.1.player.question1,Exp2_Section_1.1.player.question2,Exp2_Section_1.1.player.question3,Exp2_Section_1.1.player.question4,Exp2_Section_1.1.player.question5,Exp2_Section_1.1.player.question6,Exp2_Section_1.1.player.question7,Exp2_Section_1.1.player.question8,Exp2_Section_1.1.player.question9,Exp2_Section_1.1.player.question10,Exp2_Section_1.1.player.stem_quiz_1_answers,Exp2_Section_1.1.player.stem_quiz_1_score,Exp2_Section_1.1.player.num_tab_switches_in_section_1,Exp2_Section_1.1.player.total_time_hidden_in_section_1,Exp2_Section_1.1.group.id_in_subsession,Exp2_Section_1.1.subsession.round_number,Exp2_Section_2_3.1.player.id_in_group,Exp2_Section_2_3.1.player.role,Exp2_Section_2_3.1.player.payoff,Exp2_Section_2_3.1.player.track,Exp2_Section_2_3.1.player.path,Exp2_Section_2_3.1.player.preferred_info_structure,Exp2_Section_2_3.1.player.performance,Exp2_Section_2_3.1.player.ball_color,Exp2_Section_2_3.1.player.overplacement,Exp2_Section_2_3.1.player.overestimation,Exp2_Section_2_3.1.player.passing_threshold,Exp2_Section_2_3.1.player.ball_origin_estimation,Exp2_Section_2_3.1.group.id_in_subsession,Exp2_Section_2_3.1.subsession.round_number,Exp2_Section_4.1.player.id_in_group,Exp2_Section_4.1.player.role,Exp2_Section_4.1.player.payoff,Exp2_Section_4.1.player.schools_private_independent,Exp2_Section_4.1.player.schools_private_religious,Exp2_Section_4.1.player.schools_public_school,Exp2_Section_4.1.player.schools_homeschool,Exp2_Section_4.1.player.schools_online_school,Exp2_Section_4.1.player.schools_charter_school,Exp2_Section_4.1.player.schools_all_girls_school,Exp2_Section_4.1.player.schools_all_boys_school,Exp2_Section_4.1.player.schools_stem_oriented_school,Exp2_Section_4.1.player.subjects,Exp2_Section_4.1.player.experience,Exp2_Section_4.1.group.id_in_subsession,Exp2_Section_4.1.subsession.round_number,Intro.1.player.id_in_group,Intro.1.player.role,Intro.1.player.payoff,Intro.1.player.prolific_id,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,Section_1.1.player.id_in_group,Section_1.1.player.role,Section_1.1.player.payoff,Section_1.1.player.question1,Section_1.1.player.question2,Section_1.1.player.question3,Section_1.1.player.question4,Section_1.1.player.question5,Section_1.1.player.question6,Section_1.1.player.question7,Section_1.1.player.question8,Section_1.1.player.question9,Section_1.1.player.question10,Section_1.1.player.stem_quiz_1_answers,Section_1.1.player.stem_quiz_1_score,Section_1.1.player.num_tab_switches_in_section_1,Section_1.1.player.total_time_hidden_in_section_1,Section_1.1.group.id_in_subsession,Section_1.1.subsession.round_number,Section_2_3.1.player.id_in_group,Section_2_3.1.player.role,Section_2_3.1.player.payoff,Section_2_3.1.player.track,Section_2_3.1.player.path,Section_2_3.1.player.info_structure,Section_2_3.1.player.performance,Section_2_3.1.player.ball_color,Section_2_3.1.player.overplacement,Section_2_3.1.player.overestimation,Section_2_3.1.player.passing_threshold,Section_2_3.1.player.ball_origin_estimation,Section_2_3.1.group.id_in_subsession,Section_2_3.1.subsession.round_number,Section_4_5.1.player.id_in_group,Section_4_5.1.player.role,Section_4_5.1.player.payoff,Section_4_5.1.player.question1,Section_4_5.1.player.question2,Section_4_5.1.player.question3,Section_4_5.1.player.question4,Section_4_5.1.player.question5,Section_4_5.1.player.question6,Section_4_5.1.player.question7,Section_4_5.1.player.question8,Section_4_5.1.player.question9,Section_4_5.1.player.question10,Section_4_5.1.player.quiz_2_answers,Section_4_5.1.player.quiz_2_score,Section_4_5.1.player.preferred_second_survey,Section_4_5.1.player.parsed_questions,Section_4_5.1.player.num_tab_switches_in_section_5,Section_4_5.1.player.total_time_hidden_in_section_5,Section_4_5.1.player.passing_threshold,Section_4_5.1.group.id_in_subsession,Section_4_5.1.subsession.round_number,Section_6.1.player.id_in_group,Section_6.1.player.role,Section_6.1.player.payoff,Section_6.1.player.question1,Section_6.1.player.question2,Section_6.1.player.question3,Section_6.1.player.question4,Section_6.1.player.question5,Section_6.1.player.question6,Section_6.1.player.question7,Section_6.1.player.question8,Section_6.1.player.question9,Section_6.1.player.question10,Section_6.1.player.question11,Section_6.1.player.risk_tolerance_answers,Section_6.1.group.id_in_subsession,Section_6.1.subsession.round_number,Section_7.1.player.id_in_group,Section_7.1.player.role,Section_7.1.player.payoff,Section_7.1.player.schools_private_independent,Section_7.1.player.schools_private_religious,Section_7.1.player.schools_public_school,Section_7.1.player.schools_homeschool,Section_7.1.player.schools_online_school,Section_7.1.player.schools_charter_school,Section_7.1.player.schools_all_girls_school,Section_7.1.player.schools_all_boys_school,Section_7.1.player.schools_stem_oriented_school,Section_7.1.player.track_decision,Section_7.1.player.subjects,Section_7.1.player.experience,Section_7.1.player.preferred_second_survey,Section_7.1.group.id_in_subsession,Section_7.1.subsession.round_number
11,p93cbqwu,,0,3,12,Exp2_Section_1,Section_1,2024-09-23 17:08:51.080372,1,,,0.0,,,,,,,,,,,,,,sfoam9ft,,,,,0,0.0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,1.0,11,,0.0,6413cfb598399dc7fe1ae271,1,1,11,,0.0,,,,,,,,,,,,,,,1,1,11,,0.0,,,,,,,,,,1,1,11,,0.0,0,0,0,0,0,0,0,0,0,false,false,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,jx3m8c0k,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-23 17:08:58.974468,1,,,0.0,,,,,,,,,,,,,,sfoam9ft,,,,,0,0.0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,1.0,12,,0.0,60fd00e1aef436cfec115076,1,1,12,,0.0,D,A,A,C,B,B,B,B,C,C,DAACBBBBCC,0.4,0,0.0,1,1,12,,0.0,noisy,explanation,Choice A,Pass,black,4,3,3,Pass Box,1,1,12,,0.0,1,0,1,0,0,0,0,0,0,Psychology and communications - worked in mental health counseling and nonprofits,No feedback - it was easy to follow ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,9gjejnl9,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-23 17:09:06.249695,1,,,0.0,,,,,,,,,,,,,,sfoam9ft,,,,,0,0.0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,1.0,13,,0.0,66ac666f3e030205c277b763,1,1,13,,0.0,D,A,A,A,C,C,A,B,B,B,DAAACCABBB,0.2,0,0.0,1,1,13,,0.0,noisy,explanation,Choice A,Fail,red,30,4,3,Pass Box,1,1,13,,0.0,0,0,1,0,0,0,0,0,0,"Accounting, math, Statistics; finance and Accounting Industry","I was not ready for math quizzes at all. However, I enjoyed the surprise. The study spoke of writing and not of math quizzes.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,s63thu0m,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-23 17:10:35.440231,1,,,0.0,,,,,,,,,,,,,,sfoam9ft,,,,,0,0.0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,1.0,14,,0.0,66d4c64bfb150855203753d9,1,1,14,,0.0,D,D,C,C,B,D,B,A,D,C,DDCCBDBADC,0.2,0,0.0,1,1,14,,0.0,noisy,explanation,Choice A,Fail,red,100,4,5,Fail Box,1,1,14,,0.0,0,0,1,0,0,0,0,0,0,Humanities,Confusing,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,u4zl5g20,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-23 17:11:22.618858,1,,,0.0,,,,,,,,,,,,,,sfoam9ft,,,,,0,0.0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,1.0,15,,0.0,63ced3af73cfcbe94e6f4043,1,1,15,,0.0,C,D,A,B,C,D,C,B,A,C,CDABCDCBAC,0.1,0,0.0,1,1,15,,0.0,noisy,explanation,Choice A,Pass,black,5,3,1,Fail Box,1,1,15,,0.0,1,0,1,0,0,0,0,0,0,"Psychology, pharmaceuticals, anthropology, calculus, physics, etc.",none,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3kcjhq4y,,0,12,12,Exp2_Section_4,EndSurvey,2024-09-23 17:17:29.693440,1,,,0.0,,,,,,,,,,,,,,sfoam9ft,,,,,0,0.0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,1.0,16,,0.0,6413cfb598399dc7fe1ae271,1,1,16,,0.0,B,A,B,C,C,C,D,C,C,B,BABCCCDCCB,0.5,0,0.0,1,1,16,,0.0,noisy,explanation,Choice A,Fail,red,50,6,6,Pass Box,1,1,16,,0.0,0,0,1,0,1,0,0,0,0,general studies,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,za4o0s5l,,0,0,12,,,,0,,,0.0,,,,,,,,,,,,,,sfoam9ft,,,,,0,0.0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,1.0,17,,0.0,,1,1,17,,0.0,,,,,,,,,,,,,,,1,1,17,,0.0,,,,,,,,,,1,1,17,,0.0,0,0,0,0,0,0,0,0,0,false,false,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,pop0idbk,,0,0,12,,,,0,,,0.0,,,,,,,,,,,,,,sfoam9ft,,,,,0,0.0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,1.0,18,,0.0,,1,1,18,,0.0,,,,,,,,,,,,,,,1,1,18,,0.0,,,,,,,,,,1,1,18,,0.0,0,0,0,0,0,0,0,0,0,false,false,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,rtx3jmy3,,0,0,12,,,,0,,,0.0,,,,,,,,,,,,,,sfoam9ft,,,,,0,0.0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,1.0,19,,0.0,,1,1,19,,0.0,,,,,,,,,,,,,,,1,1,19,,0.0,,,,,,,,,,1,1,19,,0.0,0,0,0,0,0,0,0,0,0,false,false,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,s3ff0a0a,,0,0,12,,,,0,,,0.0,,,,,,,,,,,,,,sfoam9ft,,,,,0,0.0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,1.0,20,,0.0,,1,1,20,,0.0,,,,,,,,,,,,,,,1,1,20,,0.0,,,,,,,,,,1,1,20,,0.0,0,0,0,0,0,0,0,0,0,false,false,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,l8kwy6hh,,0,0,12,,,,0,,,0.0,,,,,,,,,,,,,,sfoam9ft,,,,,0,0.0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,1.0,21,,0.0,,1,1,21,,0.0,,,,,,,,,,,,,,,1,1,21,,0.0,,,,,,,,,,1,1,21,,0.0,0,0,0,0,0,0,0,0,0,false,false,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,oho6b2vi,,0,0,12,,,,0,,,0.0,,,,,,,,,,,,,,sfoam9ft,,,,,0,0.0,Experiment_2_Skewness_Preference,https://app.prolific.com/submissions/complete?cc=C1BTHULB,1.0,22,,0.0,,1,1,22,,0.0,,,,,,,,,,,,,,,1,1,22,,0.0,,,,,,,,,,1,1,22,,0.0,0,0,0,0,0,0,0,0,0,false,false,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
