,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.drop,participant.single,participant.page_number,participant.oppo_list,participant.payoffs_list,participant.oppo_payoffs_list,participant.nodes_list,participant.oppo_nodes_list,participant.takes_list,participant.oppo_takes_list,participant.order,participant.finished,participant.prolificID,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.return_url,session.config.participation_fee,session.config.real_world_currency_per_point,Intro.1.player.id_in_group,Intro.1.player.role,Intro.1.player.payoff,Intro.1.player.prolific_id,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,Section_1.1.player.id_in_group,Section_1.1.player.role,Section_1.1.player.payoff,Section_1.1.player.question1,Section_1.1.player.question2,Section_1.1.player.question3,Section_1.1.player.question4,Section_1.1.player.question5,Section_1.1.player.question6,Section_1.1.player.question7,Section_1.1.player.question8,Section_1.1.player.question9,Section_1.1.player.question10,Section_1.1.player.stem_quiz_1_answers,Section_1.1.player.stem_quiz_1_score,Section_1.1.player.num_tab_switches_in_section_1,Section_1.1.player.total_time_hidden_in_section_1,Section_1.1.group.id_in_subsession,Section_1.1.subsession.round_number,Section_2_3.1.player.id_in_group,Section_2_3.1.player.role,Section_2_3.1.player.payoff,Section_2_3.1.player.track,Section_2_3.1.player.path,Section_2_3.1.player.info_structure,Section_2_3.1.player.performance,Section_2_3.1.player.ball_color,Section_2_3.1.player.overplacement,Section_2_3.1.player.overestimation,Section_2_3.1.player.passing_threshold,Section_2_3.1.player.ball_origin_estimation,Section_2_3.1.group.id_in_subsession,Section_2_3.1.subsession.round_number,Section_4_5.1.player.id_in_group,Section_4_5.1.player.role,Section_4_5.1.player.payoff,Section_4_5.1.player.question1,Section_4_5.1.player.question2,Section_4_5.1.player.question3,Section_4_5.1.player.question4,Section_4_5.1.player.question5,Section_4_5.1.player.question6,Section_4_5.1.player.question7,Section_4_5.1.player.question8,Section_4_5.1.player.question9,Section_4_5.1.player.question10,Section_4_5.1.player.quiz_2_answers,Section_4_5.1.player.quiz_2_score,Section_4_5.1.player.preferred_second_survey,Section_4_5.1.player.parsed_questions,Section_4_5.1.player.num_tab_switches_in_section_5,Section_4_5.1.player.total_time_hidden_in_section_5,Section_4_5.1.player.passing_threshold,Section_4_5.1.group.id_in_subsession,Section_4_5.1.subsession.round_number,Section_6.1.player.id_in_group,Section_6.1.player.role,Section_6.1.player.payoff,Section_6.1.player.question1,Section_6.1.player.question2,Section_6.1.player.question3,Section_6.1.player.question4,Section_6.1.player.question5,Section_6.1.player.question6,Section_6.1.player.question7,Section_6.1.player.question8,Section_6.1.player.question9,Section_6.1.player.question10,Section_6.1.player.question11,Section_6.1.player.risk_tolerance_answers,Section_6.1.group.id_in_subsession,Section_6.1.subsession.round_number,Section_7.1.player.id_in_group,Section_7.1.player.role,Section_7.1.player.payoff,Section_7.1.player.schools_private_independent,Section_7.1.player.schools_private_religious,Section_7.1.player.schools_public_school,Section_7.1.player.schools_homeschool,Section_7.1.player.schools_online_school,Section_7.1.player.schools_charter_school,Section_7.1.player.schools_all_girls_school,Section_7.1.player.schools_all_boys_school,Section_7.1.player.schools_stem_oriented_school,Section_7.1.player.track_decision,Section_7.1.player.subjects,Section_7.1.player.experience,Section_7.1.player.preferred_second_survey,Section_7.1.group.id_in_subsession,Section_7.1.subsession.round_number,Exp2_Intro.1.player.id_in_group,Exp2_Intro.1.player.role,Exp2_Intro.1.player.payoff,Exp2_Intro.1.player.prolific_id,Exp2_Intro.1.group.id_in_subsession,Exp2_Intro.1.subsession.round_number,Exp2_Section_1.1.player.id_in_group,Exp2_Section_1.1.player.role,Exp2_Section_1.1.player.payoff,Exp2_Section_1.1.player.question1,Exp2_Section_1.1.player.question2,Exp2_Section_1.1.player.question3,Exp2_Section_1.1.player.question4,Exp2_Section_1.1.player.question5,Exp2_Section_1.1.player.question6,Exp2_Section_1.1.player.question7,Exp2_Section_1.1.player.question8,Exp2_Section_1.1.player.question9,Exp2_Section_1.1.player.question10,Exp2_Section_1.1.player.stem_quiz_1_answers,Exp2_Section_1.1.player.stem_quiz_1_score,Exp2_Section_1.1.player.num_tab_switches_in_section_1,Exp2_Section_1.1.player.total_time_hidden_in_section_1,Exp2_Section_1.1.group.id_in_subsession,Exp2_Section_1.1.subsession.round_number,Exp2_Section_2_3.1.player.id_in_group,Exp2_Section_2_3.1.player.role,Exp2_Section_2_3.1.player.payoff,Exp2_Section_2_3.1.player.track,Exp2_Section_2_3.1.player.path,Exp2_Section_2_3.1.player.preferred_info_structure,Exp2_Section_2_3.1.player.performance,Exp2_Section_2_3.1.player.ball_color,Exp2_Section_2_3.1.player.overplacement,Exp2_Section_2_3.1.player.overestimation,Exp2_Section_2_3.1.player.passing_threshold,Exp2_Section_2_3.1.player.ball_origin_estimation,Exp2_Section_2_3.1.group.id_in_subsession,Exp2_Section_2_3.1.subsession.round_number,Exp2_Section_4.1.player.id_in_group,Exp2_Section_4.1.player.role,Exp2_Section_4.1.player.payoff,Exp2_Section_4.1.player.schools_private_independent,Exp2_Section_4.1.player.schools_private_religious,Exp2_Section_4.1.player.schools_public_school,Exp2_Section_4.1.player.schools_homeschool,Exp2_Section_4.1.player.schools_online_school,Exp2_Section_4.1.player.schools_charter_school,Exp2_Section_4.1.player.schools_all_girls_school,Exp2_Section_4.1.player.schools_all_boys_school,Exp2_Section_4.1.player.schools_stem_oriented_school,Exp2_Section_4.1.player.subjects,Exp2_Section_4.1.player.experience,Exp2_Section_4.1.group.id_in_subsession,Exp2_Section_4.1.subsession.round_number,Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Ethnicity,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
59,64,5m6xkx20,,0,18,18,Section_7,EndSurvey,2024-09-25 23:42:20.326692,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,64,,0.0,60f880007ca7b1a971cd271c,1,1,64,,0.0,B,D,B,,,,,,,,BDB_______,0.0,1.0,7.092,1,1,64,,0.0,noisy,random,negative,Fail,black,40.0,6.0,5.0,Fail Box,1,1,64,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,5.0,1,1,64,,0.0,R,C,C,C,C,C,C,C,C,C,C,RCCCCCCCCCC,1,1,64,,0.0,0,0,1,0,0,0,0,0,0,Math isn't my strongest subject so I was worried I wouldn't be able to answer the questions correctly.,"I've worked in retail most of my working career, I have a general high school education.",I found the math questions very challenging but the survey was interesting.,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f49f25c1b8420ace12b4d0,60f880007ca7b1a971cd271c,APPROVED,Not Applicable,2024-09-25T23:42:11.825000Z,2024-09-26T00:17:26.206000Z,2024-09-26T00:17:51.416000Z,2024-09-26T00:17:27.430723Z,2115.0,C1BTHULB,481,White Sephardic Jew,High school diploma/A-levels,38,Female,White,United States,United States,United States,English,No,Full-Time
60,65,x836akqs,,0,18,18,Section_7,EndSurvey,2024-09-25 23:42:28.670493,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,65,,0.0,60641cdc8536a607a60e0612,1,1,65,,0.0,A,A,B,B,B,B,D,C,A,B,AABBBBDCAB,0.8,0.0,0.0,1,1,65,,0.0,noisy,random,ground,Fail,black,90.0,9.0,10.0,Fail Box,1,1,65,,0.0,B,A,C,A,A,D,C,A,B,C,BACAADCABC,1.0,STEM Track,,0.0,0.0,10.0,1,1,65,,0.0,R,R,R,R,C,C,C,C,C,C,C,RRRRCCCCCCC,1,1,65,,0.0,0,0,1,0,0,0,0,0,0,It felt easier to understand and do.,"mainly general studies, auto Mech class, and woodworking.",it was simple,STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f49fd37b890c47ee16c8e2,60641cdc8536a607a60e0612,APPROVED,Not Applicable,2024-09-25T23:42:20.249000Z,2024-09-26T00:14:17.170000Z,2024-09-26T00:14:54.714000Z,2024-09-26T00:14:18.040750Z,1917.0,C1BTHULB,684,Latino/Hispanic,High school diploma/A-levels,21,Female,Other,United States,United States,United States,Spanish,No,Other
61,66,sjgdybiq,,0,18,18,Section_7,EndSurvey,2024-09-25 23:42:50.726573,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,66,,0.0,6643c5d1c53f7ffbef7b96e0,1,1,66,,0.0,D,A,B,B,D,C,D,C,B,A,DABBDCDCBA,0.4,0.0,0.0,1,1,66,,0.0,noisy,random,ground,Pass,red,10.0,5.0,3.0,Pass Box,1,1,66,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,3.0,1,1,66,,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,1,1,66,,0.0,0,1,1,1,0,0,0,0,0,Wasn't sure if I would know the answer.,I studied Graphic Design in college. I've worked in the arts/media/entertainment industry.,No it was clear.,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f49ff33f46e7a726c11a31,6643c5d1c53f7ffbef7b96e0,APPROVED,Not Applicable,2024-09-25T23:42:47.919000Z,2024-09-25T23:47:38.831000Z,2024-09-26T02:11:14.482000Z,2024-09-25T23:50:10.515877Z,291.0,C1BTHULB,12,White,High school diploma/A-levels,33,Female,White,United States,United States,United States,English,No,Full-Time
62,67,paxndnr5,,0,18,18,Section_7,EndSurvey,2024-09-25 23:43:00.380914,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,67,,0.0,66bf8af89823f6ea72d66573,1,1,67,,0.0,A,C,D,B,A,B,D,B,A,A,ACDBABDBAA,0.4,0.0,0.0,1,1,67,,0.0,noisy,random,negative,Fail,red,70.0,8.0,9.0,Pass Box,1,1,67,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,9.0,1,1,67,,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,1,1,67,,0.0,0,0,0,0,0,0,1,0,0,"I chose the non-stem track because it does not correspond with my educational background and as such, i lack adequate information on its related courses.","Some of my main subjects included literature, history, philosophy, sociology and cultural studies.    I worked in the arts industry.",It was a good experience to learn.,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f49ff19c0988cc80b0bd2c,66bf8af89823f6ea72d66573,APPROVED,Not Applicable,2024-09-25T23:42:51.679000Z,2024-09-26T00:11:46.891000Z,2024-09-26T00:11:47.975000Z,2024-09-26T00:11:47.667867Z,1736.0,C1BTHULB,101,Black/African American,Undergraduate degree (BA/BSc/other),23,Female,Black,United States,United States,United States,English,No,Full-Time
63,68,gc2c6e7k,,0,18,18,Section_7,EndSurvey,2024-09-25 23:43:07.024919,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,68,,0.0,600e0095145338647568af91,1,1,68,,0.0,D,A,B,D,D,A,D,B,D,B,DABDDADBDB,0.3,0.0,0.0,1,1,68,,0.0,noisy,random,ground,Pass,red,50.0,1.0,2.0,Pass Box,1,1,68,,0.0,B,C,A,B,B,D,C,B,A,B,BCABBDCBAB,0.3,STEM Track,,0.0,0.0,2.0,1,1,68,,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,1,1,68,,0.0,0,1,0,0,0,0,0,0,0,I was hoping for some science questions.  Math isn’t my strong suit.,physical science and journalism.,stressful,STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f49fffb39fdcbb285fa0af,600e0095145338647568af91,APPROVED,Not Applicable,2024-09-25T23:43:02.814000Z,2024-09-25T23:59:32.318000Z,2024-09-25T23:59:33.130000Z,2024-09-25T23:59:33.016651Z,990.0,C1BTHULB,750,White,Undergraduate degree (BA/BSc/other),53,Male,White,United States,United States,United States,English,No,Full-Time
64,69,z1n5dgr2,,0,18,18,Section_7,EndSurvey,2024-09-25 23:43:27.210529,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,69,,0.0,66294b3fb5ddd7c7e15fd6e6,1,1,69,,0.0,D,A,C,C,B,B,D,C,C,C,DACCBBDCCC,0.7,0.0,0.0,1,1,69,,0.0,noisy,random,ground,Pass,red,25.0,2.0,3.0,Pass Box,1,1,69,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,3.0,1,1,69,,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,1,1,69,,0.0,0,0,1,0,0,0,0,0,0,I suck at STEM,"Art, history","the STEM part was annoying, but the rest was ok",Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f4a01139a18098edc8a4db,66294b3fb5ddd7c7e15fd6e6,APPROVED,Not Applicable,2024-09-25T23:43:23.753000Z,2024-09-25T23:55:01.285000Z,2024-09-25T23:55:02.094000Z,2024-09-25T23:55:02.000807Z,698.0,C1BTHULB,109,White,Technical/community college,51,Female,White,United States,United States,United States,English,No,Full-Time
65,70,ubgt3u24,,0,18,18,Section_7,EndSurvey,2024-09-25 23:43:31.049924,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,70,,0.0,60f780f13d153d16a6d4a3a0,1,1,70,,0.0,D,A,A,B,B,C,,B,B,C,DAABBC_BBC,0.3,0.0,0.0,1,1,70,,0.0,noisy,random,ground,Fail,black,25.0,2.0,5.0,Fail Box,1,1,70,,0.0,D,B,A,C,B,D,A,B,C,C,DBACBDABCC,0.9,Non-STEM Track,,0.0,0.0,5.0,1,1,70,,0.0,R,R,R,R,R,R,R,R,R,R,C,RRRRRRRRRRC,1,1,70,,0.0,0,0,1,0,0,0,0,0,0,I am terrible at Math,History and Tech,Pleasant ,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f4a01708ec2ee7b32c0c68,60f780f13d153d16a6d4a3a0,APPROVED,Not Applicable,2024-09-25T23:43:25.205000Z,2024-09-25T23:59:11.652000Z,2024-09-25T23:59:12.747000Z,2024-09-25T23:59:12.642394Z,947.0,C1BTHULB,698,Black/African American,High school diploma/A-levels,42,Female,Black,United States,United States,United States,English,No,Full-Time
66,71,tu4cn37f,,0,18,18,Section_7,EndSurvey,2024-09-25 23:43:31.654245,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,71,,0.0,60c76fb5887b0728245b0695,1,1,71,,0.0,D,D,D,D,D,D,D,D,D,D,DDDDDDDDDD,0.1,0.0,0.0,1,1,71,,0.0,noisy,random,positive,Pass,red,0.0,0.0,1.0,Fail Box,1,1,71,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,1.0,1,1,71,,0.0,R,R,R,R,C,R,C,R,R,C,C,RRRRCRCRRCC,1,1,71,,0.0,0,0,1,0,0,0,0,0,0,I detest math and would have not done this survey if I'd known.,"English,writing",frustrating since you misled me,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f4a0169821645519edd49a,60c76fb5887b0728245b0695,APPROVED,Not Applicable,2024-09-25T23:43:26.188000Z,2024-09-25T23:51:56.675000Z,2024-09-25T23:52:16.724000Z,2024-09-25T23:51:57.889511Z,511.0,C1BTHULB,3381,White,Graduate degree (MA/MSc/MPhil/other),72,Female,White,United States,United States,United States,English,No,Other
67,72,3z48gi3m,,0,18,18,Section_7,EndSurvey,2024-09-25 23:43:46.175786,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,72,,0.0,666c46b6444950c3ade659b3,1,1,72,,0.0,B,D,D,D,B,D,A,D,A,B,BDDDBDADAB,0.2,0.0,0.0,1,1,72,,0.0,noisy,random,positive,Fail,red,1.0,5.0,5.0,Pass Box,1,1,72,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,5.0,1,1,72,,0.0,R,R,R,R,R,R,R,C,C,C,C,RRRRRRRCCCC,1,1,72,,0.0,0,1,1,0,1,0,0,0,0,I just didn't want to do a Stem track test. ,"English, math and social Studies ",,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f4a02549a3af8ba97fe342,666c46b6444950c3ade659b3,APPROVED,Not Applicable,2024-09-25T23:43:40.096000Z,2024-09-25T23:55:09.149000Z,2024-09-25T23:55:12.457000Z,2024-09-25T23:55:09.805198Z,690.0,C1BTHULB,66,Black/African American,Undergraduate degree (BA/BSc/other),36,Female,Black,United States,United States,United States,English,No,Full-Time
68,73,mstqzp5f,,0,18,18,Section_7,EndSurvey,2024-09-25 23:43:50.477301,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,73,,0.0,63d1564c61aebfe6f8b38847,1,1,73,,0.0,C,D,C,B,D,C,C,D,C,C,CDCBDCCDCC,0.3,0.0,0.0,1,1,73,,0.0,noisy,random,ground,Fail,black,10.0,10.0,10.0,Fail Box,1,1,73,,0.0,A,B,A,C,B,D,A,D,C,B,ABACBDADCB,0.7,Non-STEM Track,,0.0,0.0,10.0,1,1,73,,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,1,1,73,,0.0,0,0,1,0,0,0,0,0,0,Just more familiar ,,Challenges ,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f4a02226254353298c15b9,63d1564c61aebfe6f8b38847,APPROVED,Not Applicable,2024-09-25T23:43:44.095000Z,2024-09-25T23:54:24.358000Z,2024-09-25T23:54:27.172000Z,2024-09-25T23:54:25.117948Z,641.0,C1BTHULB,258,White,High school diploma/A-levels,55,Female,White,United States,United States,United States,English,No,Other
69,74,rzykypx5,,0,18,18,Section_7,EndSurvey,2024-09-25 23:44:08.006541,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,74,,0.0,5c49d511cdb1b7000103af85,1,1,74,,0.0,D,A,C,C,D,C,B,D,A,B,DACCDCBDAB,0.3,0.0,0.0,1,1,74,,0.0,noisy,random,positive,Fail,red,10.0,2.0,5.0,Fail Box,1,1,74,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,5.0,1,1,74,,0.0,R,R,R,C,C,C,C,C,C,C,C,RRRCCCCCCCC,1,1,74,,0.0,0,0,1,0,0,0,0,0,0,I'm terrible at math.,English and Writing,Got a little nervous with the math but no problems with the actual test.,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f4a036d904b188e090b822,5c49d511cdb1b7000103af85,APPROVED,Not Applicable,2024-09-25T23:43:58.812000Z,2024-09-25T23:54:51.826000Z,2024-09-25T23:54:52.864000Z,2024-09-25T23:54:52.774327Z,654.0,C1BTHULB,132,White,Graduate degree (MA/MSc/MPhil/other),60,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
70,75,ovieq0lx,,0,4,18,Section_1,Conclusion,2024-09-25 23:44:10.252328,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,75,,0.0,66d8a8a4486ac018f50f9091,1,1,75,,0.0,,,,,,,,,,,__________,0.0,0.0,0.0,1,1,75,,0.0,,,,,,,,,,1,1,75,,0.0,,,,,,,,,,,,,,,,,,1,1,75,,0.0,,,,,,,,,,,,,1,1,75,,0.0,0,0,0,0,0,0,0,0,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f4a02c49ef0c78fb4ee389,66d8a8a4486ac018f50f9091,APPROVED,Not Applicable,2024-09-25T23:43:55.620000Z,2024-09-26T00:16:28.010000Z,2024-09-26T00:17:13.979000Z,2024-09-26T00:16:28.709231Z,1953.0,C1BTHULB,38,White,Undergraduate degree (BA/BSc/other),23,Female,White,United States,United States,United States,English,No,Part-Time
71,76,i1zo802g,,0,18,18,Section_7,EndSurvey,2024-09-25 23:44:18.558598,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,76,,0.0,5f0e053325c53a0ae3436e02,1,1,76,,0.0,D,C,C,C,,B,A,B,B,B,DCCC_BABBB,0.3,0.0,0.0,1,1,76,,0.0,noisy,random,negative,Pass,red,5.0,1.0,1.0,Pass Box,1,1,76,,0.0,D,B,A,C,B,D,A,B,C,B,DBACBDABCB,0.9,Non-STEM Track,,0.0,0.0,1.0,1,1,76,,0.0,R,R,R,R,R,C,C,C,C,C,C,RRRRRCCCCCC,1,1,76,,0.0,0,0,1,0,0,0,0,0,0,Math is my weak subject,"Math, science, georgraphy, history, physics Chinese, English, arts.  Industries: Sports & Entertainment, College Food service, Local government Human Resources",Hard & Intense for me as I am weak in math. Using my brain cells.,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f4a04924c1c62f8bfcb653,5f0e053325c53a0ae3436e02,APPROVED,Not Applicable,2024-09-25T23:44:15.268000Z,2024-09-26T00:00:21.885000Z,2024-09-26T00:04:42.082000Z,2024-09-26T00:00:30.576104Z,967.0,C1BTHULB,109,South East Asian,Undergraduate degree (BA/BSc/other),57,Female,Asian,Singapore,United States,United States,English,No,Full-Time
72,77,tnedxa8v,,0,18,18,Section_7,EndSurvey,2024-09-25 23:44:22.613263,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,77,,0.0,66f1144bc26128cdebfa334c,1,1,77,,0.0,C,B,A,A,A,C,B,D,D,B,CBAAACBDDB,0.1,0.0,0.0,1,1,77,,0.0,noisy,random,positive,Fail,red,70.0,3.0,2.0,Fail Box,1,1,77,,0.0,B,A,A,A,A,A,B,C,C,C,BAAAAABCCC,0.2,Non-STEM Track,,0.0,0.0,2.0,1,1,77,,0.0,C,C,R,C,R,R,C,R,C,C,R,CCRCRRCRCCR,1,1,77,,0.0,0,0,0,0,0,0,1,0,0,,,,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f4a04b5f8b2a088aa23c63,66f1144bc26128cdebfa334c,APPROVED,Not Applicable,2024-09-25T23:44:17.961000Z,2024-09-25T23:46:39.541000Z,2024-09-26T02:11:14.956000Z,2024-09-25T23:46:40.379936Z,142.0,C1BTHULB,5,Black/African American,No formal qualifications,21,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
73,78,nmtzpwcf,,0,18,18,Section_7,EndSurvey,2024-09-25 23:44:28.054329,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,78,,0.0,5a791168f49c9a0001f31061,1,1,78,,0.0,B,C,A,C,C,B,A,D,B,B,BCACCBADBB,0.2,0.0,0.0,1,1,78,,0.0,noisy,random,ground,Pass,red,0.0,0.0,0.0,Pass Box,1,1,78,,0.0,C,A,C,B,C,B,C,A,C,A,CACBCBCACA,0.4,STEM Track,,1.0,46.3,0.0,1,1,78,,0.0,R,R,R,R,R,R,R,R,R,R,R,RRRRRRRRRRR,1,1,78,,0.0,0,0,1,0,0,0,0,0,0,I wanted to test myself. I failed. LOL,"I studied Political Science and MPA (Public Administration). I have worked in banking, teaching, and transportation.",,STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f4a03156463299e2c11b0e,5a791168f49c9a0001f31061,APPROVED,Not Applicable,2024-09-25T23:43:52.862000Z,2024-09-26T00:04:00.764000Z,2024-09-26T00:05:06.339000Z,2024-09-26T00:08:05.136345Z,1208.0,C1BTHULB,5375,Black/African American,Graduate degree (MA/MSc/MPhil/other),46,Male,Black,United States,United States,United States,English,No,Full-Time
74,79,x8c4yccy,,0,18,18,Section_7,EndSurvey,2024-09-25 23:44:34.507590,1,,,0.0,,,,,,,,,,,,,,czcerakw,,,,,0,Experiment_1_Persistence,https://app.prolific.com/submissions/complete?cc=C1BTHULB,0.0,1.0,79,,0.0,56f29ff9ed0cf6000691157f,1,1,79,,0.0,D,A,C,C,D,B,A,A,C,A,DACCDBAACA,0.4,0.0,0.0,1,1,79,,0.0,noisy,random,ground,Fail,black,40.0,3.0,5.0,Fail Box,1,1,79,,0.0,D,B,A,C,B,D,A,B,C,D,DBACBDABCD,1.0,Non-STEM Track,,0.0,0.0,5.0,1,1,79,,0.0,R,R,C,C,C,C,C,C,C,C,C,RRCCCCCCCCC,1,1,79,,0.0,0,0,1,0,0,0,0,0,0,"Because I was fairly confident I could get all the questions right, whereas with the STEM track I wasn't confident I could get the 5 right to pass.","Cyber Security, Networking and Virtualization, Cooking, Landscaping",It was okay. Definitely a lot worse in math than I used to be. ,Non-STEM Track,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f49ef149a3af8ba97fe30b,56f29ff9ed0cf6000691157f,APPROVED,Not Applicable,2024-09-25T23:44:28.725000Z,2024-09-26T00:00:45.510000Z,2024-09-26T00:03:39.157000Z,2024-09-26T00:00:46.603791Z,977.0,C1BTHULB,992,White,Technical/community college,41,Male,White,United States,United States,United States,English,No,Full-Time
